entity,language,url
http://www.wikidata.org/entity/Q131165,myv,https://myv.wikipedia.org/wiki/Манихейства
http://www.wikidata.org/entity/Q131165,nl,https://nl.wikipedia.org/wiki/Manicheïsme
http://www.wikidata.org/entity/Q131165,no,https://no.wikipedia.org/wiki/Manikeisme
http://www.wikidata.org/entity/Q131165,nrm,https://nrm.wikipedia.org/wiki/Maniqùéême
http://www.wikidata.org/entity/Q131165,oc,https://oc.wikipedia.org/wiki/Maniqueïsme
http://www.wikidata.org/entity/Q131165,pl,https://pl.wikipedia.org/wiki/Manicheizm
http://www.wikidata.org/entity/Q131165,pnb,https://pnb.wikipedia.org/wiki/مانی_دھرم
http://www.wikidata.org/entity/Q131165,pt,https://pt.wikipedia.org/wiki/Maniqueísmo
http://www.wikidata.org/entity/Q131165,ro,https://ro.wikipedia.org/wiki/Maniheism
http://www.wikidata.org/entity/Q131165,ru,https://ru.wikipedia.org/wiki/Манихейство
http://www.wikidata.org/entity/Q131165,sd,https://sd.wikipedia.org/wiki/ماني_مت
http://www.wikidata.org/entity/Q131165,sh,https://sh.wikipedia.org/wiki/Manihejstvo
http://www.wikidata.org/entity/Q131165,simple,https://simple.wikipedia.org/wiki/Manichaeism
http://www.wikidata.org/entity/Q131165,sk,https://sk.wikipedia.org/wiki/Manicheizmus
http://www.wikidata.org/entity/Q131165,sl,https://sl.wikipedia.org/wiki/Manihejstvo
http://www.wikidata.org/entity/Q131165,sr,https://sr.wikipedia.org/wiki/Манихејство
http://www.wikidata.org/entity/Q131165,sv,https://sv.wikipedia.org/wiki/Manikeism
http://www.wikidata.org/entity/Q131165,sw,https://sw.wikipedia.org/wiki/Umani
http://www.wikidata.org/entity/Q131165,ta,https://ta.wikipedia.org/wiki/மானி_சமயம்
http://www.wikidata.org/entity/Q131165,tg,https://tg.wikipedia.org/wiki/Монавия
http://www.wikidata.org/entity/Q131165,th,https://th.wikipedia.org/wiki/ศาสนามาณีกี
http://www.wikidata.org/entity/Q131165,tr,https://tr.wikipedia.org/wiki/Maniheizm
http://www.wikidata.org/entity/Q131165,tt,https://tt.wikipedia.org/wiki/Манихейлык
http://www.wikidata.org/entity/Q131165,ug,https://ug.wikipedia.org/wiki/مانى_دىنى
http://www.wikidata.org/entity/Q131165,uk,https://uk.wikipedia.org/wiki/Маніхейство
http://www.wikidata.org/entity/Q131165,ur,https://ur.wikipedia.org/wiki/مانویت
http://www.wikidata.org/entity/Q131165,uz,https://uz.wikipedia.org/wiki/Moniylik
http://www.wikidata.org/entity/Q131165,vi,https://vi.wikipedia.org/wiki/Mani_giáo
http://www.wikidata.org/entity/Q131165,wuu,https://wuu.wikipedia.org/wiki/摩尼教
http://www.wikidata.org/entity/Q131165,zh_yue,https://zh_yue.wikipedia.org/wiki/摩尼教
http://www.wikidata.org/entity/Q131165,zh,https://zh.wikipedia.org/wiki/摩尼教
http://www.wikidata.org/entity/Q8362,als,https://als.wikipedia.org/wiki/Buchmalerei
http://www.wikidata.org/entity/Q8362,ar,https://ar.wikipedia.org/wiki/منمنمة
http://www.wikidata.org/entity/Q8362,ast,https://ast.wikipedia.org/wiki/Miniatura
http://www.wikidata.org/entity/Q8362,azb,https://azb.wikipedia.org/wiki/مینیاتور
http://www.wikidata.org/entity/Q8362,az,https://az.wikipedia.org/wiki/Miniatür_sənəti
http://www.wikidata.org/entity/Q8362,be,https://be.wikipedia.org/wiki/Мініяцюра
http://www.wikidata.org/entity/Q8362,bg,https://bg.wikipedia.org/wiki/Миниатюра
http://www.wikidata.org/entity/Q8362,bs,https://bs.wikipedia.org/wiki/Minijatura
http://www.wikidata.org/entity/Q8362,ca,https://ca.wikipedia.org/wiki/Miniatura
http://www.wikidata.org/entity/Q8362,cs,https://cs.wikipedia.org/wiki/Iluminace
http://www.wikidata.org/entity/Q8362,da,https://da.wikipedia.org/wiki/Miniatur
http://www.wikidata.org/entity/Q8362,de,https://de.wikipedia.org/wiki/Buchmalerei
http://www.wikidata.org/entity/Q8362,diq,https://diq.wikipedia.org/wiki/Minyatur
http://www.wikidata.org/entity/Q8362,en,https://en.wikipedia.org/wiki/Miniature_(illuminated_manuscript)
http://www.wikidata.org/entity/Q8362,eo,https://eo.wikipedia.org/wiki/Libropentraĵo
http://www.wikidata.org/entity/Q8362,es,https://es.wikipedia.org/wiki/Miniatura
http://www.wikidata.org/entity/Q8362,et,https://et.wikipedia.org/wiki/Miniatuur
http://www.wikidata.org/entity/Q8362,eu,https://eu.wikipedia.org/wiki/Miniatura
http://www.wikidata.org/entity/Q8362,fa,https://fa.wikipedia.org/wiki/مینیاتور_(تذهیب)
http://www.wikidata.org/entity/Q8362,fr,https://fr.wikipedia.org/wiki/Miniature_(enluminure)
http://www.wikidata.org/entity/Q8362,hr,https://hr.wikipedia.org/wiki/Minijatura_(kiparstvo)
http://www.wikidata.org/entity/Q8362,hy,https://hy.wikipedia.org/wiki/Մանրանկարչություն
http://www.wikidata.org/entity/Q8362,id,https://id.wikipedia.org/wiki/Miniatur_(naskah_beriluminasi)
http://www.wikidata.org/entity/Q8362,it,https://it.wikipedia.org/wiki/Miniatura
http://www.wikidata.org/entity/Q8362,ja,https://ja.wikipedia.org/wiki/ミニアチュール
http://www.wikidata.org/entity/Q8362,kk,https://kk.wikipedia.org/wiki/Миниатюра
http://www.wikidata.org/entity/Q8362,ko,https://ko.wikipedia.org/wiki/세밀화
http://www.wikidata.org/entity/Q8362,ky,https://ky.wikipedia.org/wiki/Перс_живописи
http://www.wikidata.org/entity/Q8362,la,https://la.wikipedia.org/wiki/Minuta_tabula
http://www.wikidata.org/entity/Q8362,lt,https://lt.wikipedia.org/wiki/Miniatiūra
http://www.wikidata.org/entity/Q8362,no,https://no.wikipedia.org/wiki/Miniatyrmaleri
http://www.wikidata.org/entity/Q8362,pt,https://pt.wikipedia.org/wiki/Miniatura_(iluminura)
http://www.wikidata.org/entity/Q8362,ro,https://ro.wikipedia.org/wiki/Miniatură
http://www.wikidata.org/entity/Q8362,ru,https://ru.wikipedia.org/wiki/Миниатюра
http://www.wikidata.org/entity/Q8362,sh,https://sh.wikipedia.org/wiki/Minijatura_(iluminirani_rukopis)
http://www.wikidata.org/entity/Q8362,sl,https://sl.wikipedia.org/wiki/Miniatura_(umetnost)
http://www.wikidata.org/entity/Q8362,sr,https://sr.wikipedia.org/wiki/Minijatura_(iluminirani_rukopis)
http://www.wikidata.org/entity/Q8362,th,https://th.wikipedia.org/wiki/จุลจิตรกรรมในเอกสารตัวเขียนสีวิจิตร
http://www.wikidata.org/entity/Q8362,tr,https://tr.wikipedia.org/wiki/Minyatür
http://www.wikidata.org/entity/Q8362,uk,https://uk.wikipedia.org/wiki/Мініатюра_(живопис)
http://www.wikidata.org/entity/Q8362,uz,https://uz.wikipedia.org/wiki/Miniatyura
http://www.wikidata.org/entity/Q3281,ar,https://ar.wikipedia.org/wiki/ماريت_بولسن
http://www.wikidata.org/entity/Q3281,arz,https://arz.wikipedia.org/wiki/ماريت_بولسن
http://www.wikidata.org/entity/Q3281,ca,https://ca.wikipedia.org/wiki/Marit_Paulsen
http://www.wikidata.org/entity/Q3281,da,https://da.wikipedia.org/wiki/Marit_Paulsen
http://www.wikidata.org/entity/Q3281,de,https://de.wikipedia.org/wiki/Marit_Paulsen
http://www.wikidata.org/entity/Q3281,en,https://en.wikipedia.org/wiki/Marit_Paulsen
http://www.wikidata.org/entity/Q3281,fi,https://fi.wikipedia.org/wiki/Marit_Paulsen
http://www.wikidata.org/entity/Q3281,fr,https://fr.wikipedia.org/wiki/Marit_Paulsen
http://www.wikidata.org/entity/Q3281,it,https://it.wikipedia.org/wiki/Marit_Paulsen
http://www.wikidata.org/entity/Q3281,no,https://no.wikipedia.org/wiki/Marit_Paulsen
http://www.wikidata.org/entity/Q3281,oc,https://oc.wikipedia.org/wiki/Marit_Paulsen
http://www.wikidata.org/entity/Q3281,pl,https://pl.wikipedia.org/wiki/Marit_Paulsen
http://www.wikidata.org/entity/Q3281,pt,https://pt.wikipedia.org/wiki/Marit_Paulsen
http://www.wikidata.org/entity/Q3281,ro,https://ro.wikipedia.org/wiki/Marit_Paulsen
http://www.wikidata.org/entity/Q3281,ru,"https://ru.wikipedia.org/wiki/Паульсен,_Марит"
http://www.wikidata.org/entity/Q3281,simple,https://simple.wikipedia.org/wiki/Marit_Paulsen
http://www.wikidata.org/entity/Q3281,sv,https://sv.wikipedia.org/wiki/Marit_Paulsen
http://www.wikidata.org/entity/Q3281,tr,https://tr.wikipedia.org/wiki/Marit_Paulsen
http://www.wikidata.org/entity/Q11417,af,https://af.wikipedia.org/wiki/Vegkuns
http://www.wikidata.org/entity/Q11417,als,https://als.wikipedia.org/wiki/Kampfkunst
http://www.wikidata.org/entity/Q11417,an,https://an.wikipedia.org/wiki/Arte_marcial
http://www.wikidata.org/entity/Q11417,ar,https://ar.wikipedia.org/wiki/فنون_قتالية
http://www.wikidata.org/entity/Q11417,ary,https://ary.wikipedia.org/wiki/فنون_د_لمقاتلة
http://www.wikidata.org/entity/Q11417,ast,https://ast.wikipedia.org/wiki/Arte_marcial
http://www.wikidata.org/entity/Q11417,as,https://as.wikipedia.org/wiki/সমৰ_কলা
http://www.wikidata.org/entity/Q11417,azb,https://azb.wikipedia.org/wiki/شرق_دؤیوش_هۆنرلری
http://www.wikidata.org/entity/Q11417,az,https://az.wikipedia.org/wiki/Döyüş_sənəti
http://www.wikidata.org/entity/Q11417,bat_smg,https://bat_smg.wikipedia.org/wiki/Kuovas_menā
http://www.wikidata.org/entity/Q11417,ba,https://ba.wikipedia.org/wiki/Яугирлыҡ_сәнғәте
http://www.wikidata.org/entity/Q11417,be_x_old,https://be_x_old.wikipedia.org/wiki/Баявыя_мастацтвы
http://www.wikidata.org/entity/Q11417,be,https://be.wikipedia.org/wiki/Баявыя_мастацтвы
http://www.wikidata.org/entity/Q11417,bg,https://bg.wikipedia.org/wiki/Бойно_изкуство
http://www.wikidata.org/entity/Q11417,bn,https://bn.wikipedia.org/wiki/সমরকলা
http://www.wikidata.org/entity/Q11417,br,https://br.wikipedia.org/wiki/Arzoù_emgannañ
http://www.wikidata.org/entity/Q11417,bs,https://bs.wikipedia.org/wiki/Borilačke_vještine
http://www.wikidata.org/entity/Q11417,ca,https://ca.wikipedia.org/wiki/Art_marcial
http://www.wikidata.org/entity/Q11417,cbk_zam,https://cbk_zam.wikipedia.org/wiki/Arte_marcial
http://www.wikidata.org/entity/Q11417,ce,https://ce.wikipedia.org/wiki/Вовшахлатар
http://www.wikidata.org/entity/Q11417,ckb,https://ckb.wikipedia.org/wiki/ھونەری_جەنگی
http://www.wikidata.org/entity/Q11417,co,https://co.wikipedia.org/wiki/Arti_marziali
http://www.wikidata.org/entity/Q11417,cs,https://cs.wikipedia.org/wiki/Bojové_umění
http://www.wikidata.org/entity/Q11417,cy,https://cy.wikipedia.org/wiki/Crefft_ymladd
http://www.wikidata.org/entity/Q11417,de,https://de.wikipedia.org/wiki/Kampfkunst
http://www.wikidata.org/entity/Q11417,el,https://el.wikipedia.org/wiki/Πολεμικές_τέχνες
http://www.wikidata.org/entity/Q11417,eml,https://eml.wikipedia.org/wiki/Ärt_marzièl
http://www.wikidata.org/entity/Q11417,en,https://en.wikipedia.org/wiki/Martial_arts
http://www.wikidata.org/entity/Q11417,eo,https://eo.wikipedia.org/wiki/Luktosporto
http://www.wikidata.org/entity/Q11417,es,https://es.wikipedia.org/wiki/Arte_marcial
http://www.wikidata.org/entity/Q11417,et,https://et.wikipedia.org/wiki/Võitluskunstid
http://www.wikidata.org/entity/Q11417,eu,https://eu.wikipedia.org/wiki/Borroka-arte
http://www.wikidata.org/entity/Q11417,fa,https://fa.wikipedia.org/wiki/هنرهای_رزمی
http://www.wikidata.org/entity/Q11417,fi,https://fi.wikipedia.org/wiki/Itsepuolustuslaji
http://www.wikidata.org/entity/Q11417,fr,https://fr.wikipedia.org/wiki/Art_martial
http://www.wikidata.org/entity/Q11417,ga,https://ga.wikipedia.org/wiki/Ealaín_oscartha
http://www.wikidata.org/entity/Q11417,gl,https://gl.wikipedia.org/wiki/Arte_marcial
http://www.wikidata.org/entity/Q11417,gn,https://gn.wikipedia.org/wiki/Nupãkuaa
http://www.wikidata.org/entity/Q11417,gu,https://gu.wikipedia.org/wiki/માર્શલ_આર્ટસ
http://www.wikidata.org/entity/Q11417,he,https://he.wikipedia.org/wiki/אמנות_לחימה
http://www.wikidata.org/entity/Q11417,hif,https://hif.wikipedia.org/wiki/Martial_arts
http://www.wikidata.org/entity/Q11417,hi,https://hi.wikipedia.org/wiki/मार्शल_आर्ट
http://www.wikidata.org/entity/Q11417,hr,https://hr.wikipedia.org/wiki/Borilačke_vještine
http://www.wikidata.org/entity/Q11417,hu,https://hu.wikipedia.org/wiki/Harcművészet
http://www.wikidata.org/entity/Q11417,hy,https://hy.wikipedia.org/wiki/Մարտական_արվեստներ
http://www.wikidata.org/entity/Q11417,ia,https://ia.wikipedia.org/wiki/Arte_martial
http://www.wikidata.org/entity/Q11417,id,https://id.wikipedia.org/wiki/Seni_bela_diri
http://www.wikidata.org/entity/Q11417,io,https://io.wikipedia.org/wiki/Kombat-arto
http://www.wikidata.org/entity/Q11417,is,https://is.wikipedia.org/wiki/Bardagaíþrótt
http://www.wikidata.org/entity/Q11417,it,https://it.wikipedia.org/wiki/Arte_marziale
http://www.wikidata.org/entity/Q11417,ja,https://ja.wikipedia.org/wiki/格闘技
http://www.wikidata.org/entity/Q11417,kaa,https://kaa.wikipedia.org/wiki/Jekpe-jek_óneri
http://www.wikidata.org/entity/Q11417,kbp,https://kbp.wikipedia.org/wiki/Azii_yotu_lʋbɩyɛ
http://www.wikidata.org/entity/Q11417,kk,https://kk.wikipedia.org/wiki/Жекпе-жек
http://www.wikidata.org/entity/Q11417,kn,https://kn.wikipedia.org/wiki/ಕದನ_ಕಲೆ
http://www.wikidata.org/entity/Q11417,ko,https://ko.wikipedia.org/wiki/무예
http://www.wikidata.org/entity/Q11417,la,https://la.wikipedia.org/wiki/Artes_martiales
http://www.wikidata.org/entity/Q11417,lfn,https://lfn.wikipedia.org/wiki/Artes_militar
http://www.wikidata.org/entity/Q11417,lmo,https://lmo.wikipedia.org/wiki/Art_marzial
http://www.wikidata.org/entity/Q11417,lt,https://lt.wikipedia.org/wiki/Kovos_menai
http://www.wikidata.org/entity/Q11417,lv,https://lv.wikipedia.org/wiki/Cīņas_māksla
http://www.wikidata.org/entity/Q11417,mai,https://mai.wikipedia.org/wiki/मार्शल_आर्ट
http://www.wikidata.org/entity/Q11417,mk,https://mk.wikipedia.org/wiki/Боречки_вештини
http://www.wikidata.org/entity/Q11417,ml,https://ml.wikipedia.org/wiki/ആയോധനകല
http://www.wikidata.org/entity/Q11417,ms,https://ms.wikipedia.org/wiki/Seni_bela_diri
http://www.wikidata.org/entity/Q11417,mt,https://mt.wikipedia.org/wiki/Arti_marzjali
http://www.wikidata.org/entity/Q11417,mwl,https://mwl.wikipedia.org/wiki/Artes_marciales
http://www.wikidata.org/entity/Q11417,my,https://my.wikipedia.org/wiki/သိုင်းပညာ
http://www.wikidata.org/entity/Q11417,nap,https://nap.wikipedia.org/wiki/Arte_marziale
http://www.wikidata.org/entity/Q11417,nds,https://nds.wikipedia.org/wiki/Kampkunst
http://www.wikidata.org/entity/Q11417,ne,https://ne.wikipedia.org/wiki/मार्सल_आर्ट
http://www.wikidata.org/entity/Q11417,new,https://new.wikipedia.org/wiki/मार्सल_आर्ट
http://www.wikidata.org/entity/Q11417,nl,https://nl.wikipedia.org/wiki/Vechtkunst
http://www.wikidata.org/entity/Q11417,nn,https://nn.wikipedia.org/wiki/Kampsport
http://www.wikidata.org/entity/Q11417,nov,https://nov.wikipedia.org/wiki/Martial_artes
http://www.wikidata.org/entity/Q11417,no,https://no.wikipedia.org/wiki/Kampkunst
http://www.wikidata.org/entity/Q11417,oc,https://oc.wikipedia.org/wiki/Art_marcial
http://www.wikidata.org/entity/Q11417,pa,https://pa.wikipedia.org/wiki/ਜੰਗੀ_ਕਲਾ
http://www.wikidata.org/entity/Q11417,pl,https://pl.wikipedia.org/wiki/Sztuki_walki
http://www.wikidata.org/entity/Q11417,pms,https://pms.wikipedia.org/wiki/Art_marsial
http://www.wikidata.org/entity/Q11417,pnb,https://pnb.wikipedia.org/wiki/مارشل_آرٹس
http://www.wikidata.org/entity/Q11417,pt,https://pt.wikipedia.org/wiki/Artes_marciais
http://www.wikidata.org/entity/Q11417,qu,https://qu.wikipedia.org/wiki/Maqanakuy_kapchiy
http://www.wikidata.org/entity/Q11417,ro,https://ro.wikipedia.org/wiki/Arte_marțiale
http://www.wikidata.org/entity/Q11417,ru,https://ru.wikipedia.org/wiki/Боевые_искусства
http://www.wikidata.org/entity/Q11417,sat,https://sat.wikipedia.org/wiki/ᱢᱟᱨᱥᱟᱞ_ᱟᱨᱴ
http://www.wikidata.org/entity/Q11417,scn,https://scn.wikipedia.org/wiki/Arti_marziali
http://www.wikidata.org/entity/Q11417,sh,https://sh.wikipedia.org/wiki/Borilačke_vještine
http://www.wikidata.org/entity/Q11417,simple,https://simple.wikipedia.org/wiki/Martial_arts
http://www.wikidata.org/entity/Q11417,sk,https://sk.wikipedia.org/wiki/Bojové_umenie
http://www.wikidata.org/entity/Q11417,sl,https://sl.wikipedia.org/wiki/Borilne_veščine
http://www.wikidata.org/entity/Q11417,sq,https://sq.wikipedia.org/wiki/Artet_marciale
http://www.wikidata.org/entity/Q11417,sr,https://sr.wikipedia.org/wiki/Борилачке_вјештине
http://www.wikidata.org/entity/Q11417,sv,https://sv.wikipedia.org/wiki/Stridskonst
http://www.wikidata.org/entity/Q11417,sw,https://sw.wikipedia.org/wiki/Sanaa_ya_mapigano
http://www.wikidata.org/entity/Q11417,ta,https://ta.wikipedia.org/wiki/தற்காப்புக்_கலைகள்
http://www.wikidata.org/entity/Q11417,tg,https://tg.wikipedia.org/wiki/Ҳунарҳои_размӣ
http://www.wikidata.org/entity/Q11417,th,https://th.wikipedia.org/wiki/ศิลปะการต่อสู้
http://www.wikidata.org/entity/Q11417,tl,https://tl.wikipedia.org/wiki/Sining_pandigma
http://www.wikidata.org/entity/Q11417,tr,https://tr.wikipedia.org/wiki/Dövüş_sanatları
http://www.wikidata.org/entity/Q11417,uk,https://uk.wikipedia.org/wiki/Бойові_мистецтва
http://www.wikidata.org/entity/Q11417,ur,https://ur.wikipedia.org/wiki/حربی_فنون
http://www.wikidata.org/entity/Q11417,vi,https://vi.wikipedia.org/wiki/Võ_thuật
http://www.wikidata.org/entity/Q11417,war,https://war.wikipedia.org/wiki/Arte_marsyal
http://www.wikidata.org/entity/Q11417,wuu,https://wuu.wikipedia.org/wiki/武术
http://www.wikidata.org/entity/Q11417,yi,https://yi.wikipedia.org/wiki/קאמפקונסט
http://www.wikidata.org/entity/Q11417,zh_min_nan,https://zh_min_nan.wikipedia.org/wiki/Bú-su̍t
http://www.wikidata.org/entity/Q11417,zh_yue,https://zh_yue.wikipedia.org/wiki/功夫
http://www.wikidata.org/entity/Q11417,zh,https://zh.wikipedia.org/wiki/武術
http://www.wikidata.org/entity/Q98714302,ca,https://ca.wikipedia.org/wiki/Mestre_d'obres
http://www.wikidata.org/entity/Q98714302,en,https://en.wikipedia.org/wiki/Master_builder
http://www.wikidata.org/entity/Q98714302,es,https://es.wikipedia.org/wiki/Maestro_mayor_de_obras
http://www.wikidata.org/entity/Q98714302,fr,https://fr.wikipedia.org/wiki/Maîtrise_d'œuvre
http://www.wikidata.org/entity/Q98714302,gl,https://gl.wikipedia.org/wiki/Mestre_de_obras
http://www.wikidata.org/entity/Q98714302,it,https://it.wikipedia.org/wiki/Capomastro
http://www.wikidata.org/entity/Q98714302,uk,https://uk.wikipedia.org/wiki/Зодчий
http://www.wikidata.org/entity/Q162875,af,https://af.wikipedia.org/wiki/Mausoleum
http://www.wikidata.org/entity/Q162875,an,https://an.wikipedia.org/wiki/Mausoleu
http://www.wikidata.org/entity/Q162875,ar,https://ar.wikipedia.org/wiki/ضريح
http://www.wikidata.org/entity/Q162875,arz,https://arz.wikipedia.org/wiki/ضريح
http://www.wikidata.org/entity/Q162875,azb,https://azb.wikipedia.org/wiki/آنیت_مزار
http://www.wikidata.org/entity/Q162875,ba,https://ba.wikipedia.org/wiki/Кәшәнә
http://www.wikidata.org/entity/Q162875,be_x_old,https://be_x_old.wikipedia.org/wiki/Маўзалей
http://www.wikidata.org/entity/Q162875,be,https://be.wikipedia.org/wiki/Маўзалей
http://www.wikidata.org/entity/Q162875,bg,https://bg.wikipedia.org/wiki/Мавзолей
http://www.wikidata.org/entity/Q162875,bn,https://bn.wikipedia.org/wiki/সমাধিসৌধ
http://www.wikidata.org/entity/Q162875,bs,https://bs.wikipedia.org/wiki/Mauzolej
http://www.wikidata.org/entity/Q162875,ca,https://ca.wikipedia.org/wiki/Mausoleu
http://www.wikidata.org/entity/Q162875,cs,https://cs.wikipedia.org/wiki/Mauzoleum
http://www.wikidata.org/entity/Q162875,cv,https://cv.wikipedia.org/wiki/Мавзолей
http://www.wikidata.org/entity/Q162875,da,https://da.wikipedia.org/wiki/Mausoleum
http://www.wikidata.org/entity/Q162875,de,https://de.wikipedia.org/wiki/Mausoleum
http://www.wikidata.org/entity/Q162875,el,https://el.wikipedia.org/wiki/Μαυσωλείο
http://www.wikidata.org/entity/Q162875,en,https://en.wikipedia.org/wiki/Mausoleum
http://www.wikidata.org/entity/Q162875,eo,https://eo.wikipedia.org/wiki/Maŭzoleo
http://www.wikidata.org/entity/Q162875,es,https://es.wikipedia.org/wiki/Mausoleo
http://www.wikidata.org/entity/Q162875,et,https://et.wikipedia.org/wiki/Mausoleum
http://www.wikidata.org/entity/Q162875,eu,https://eu.wikipedia.org/wiki/Mausoleo
http://www.wikidata.org/entity/Q162875,fa,https://fa.wikipedia.org/wiki/آرامگاه_یادمانی
http://www.wikidata.org/entity/Q162875,fi,https://fi.wikipedia.org/wiki/Mausoleumi
http://www.wikidata.org/entity/Q162875,fr,https://fr.wikipedia.org/wiki/Mausolée
http://www.wikidata.org/entity/Q162875,fy,https://fy.wikipedia.org/wiki/Mausoleum
http://www.wikidata.org/entity/Q162875,ga,https://ga.wikipedia.org/wiki/Másailéam
http://www.wikidata.org/entity/Q162875,gl,https://gl.wikipedia.org/wiki/Mausoleo
http://www.wikidata.org/entity/Q162875,he,https://he.wikipedia.org/wiki/מאוזוליאום
http://www.wikidata.org/entity/Q162875,hi,https://hi.wikipedia.org/wiki/मक़बरा
http://www.wikidata.org/entity/Q162875,hr,https://hr.wikipedia.org/wiki/Mauzolej
http://www.wikidata.org/entity/Q162875,hu,https://hu.wikipedia.org/wiki/Mauzóleum
http://www.wikidata.org/entity/Q162875,hy,https://hy.wikipedia.org/wiki/Դամբարաններ
http://www.wikidata.org/entity/Q162875,id,https://id.wikipedia.org/wiki/Mausoleum
http://www.wikidata.org/entity/Q162875,io,https://io.wikipedia.org/wiki/Mauzoleo
http://www.wikidata.org/entity/Q162875,is,https://is.wikipedia.org/wiki/Leghöll
http://www.wikidata.org/entity/Q162875,it,https://it.wikipedia.org/wiki/Mausoleo
http://www.wikidata.org/entity/Q162875,ja,https://ja.wikipedia.org/wiki/マウソレウム
http://www.wikidata.org/entity/Q162875,ka,https://ka.wikipedia.org/wiki/მავზოლეუმი
http://www.wikidata.org/entity/Q162875,kk,https://kk.wikipedia.org/wiki/Кесене
http://www.wikidata.org/entity/Q162875,ko,https://ko.wikipedia.org/wiki/마우솔레움
http://www.wikidata.org/entity/Q162875,ky,https://ky.wikipedia.org/wiki/Мавзолей
http://www.wikidata.org/entity/Q162875,lt,https://lt.wikipedia.org/wiki/Mauzoliejus
http://www.wikidata.org/entity/Q162875,lv,https://lv.wikipedia.org/wiki/Mauzolejs
http://www.wikidata.org/entity/Q162875,mk,https://mk.wikipedia.org/wiki/Мавзолеј
http://www.wikidata.org/entity/Q162875,ms,https://ms.wikipedia.org/wiki/Makam
http://www.wikidata.org/entity/Q162875,nl,https://nl.wikipedia.org/wiki/Mausoleum
http://www.wikidata.org/entity/Q162875,nn,https://nn.wikipedia.org/wiki/Mausoleum
http://www.wikidata.org/entity/Q162875,no,https://no.wikipedia.org/wiki/Mausoleum
http://www.wikidata.org/entity/Q162875,nrm,https://nrm.wikipedia.org/wiki/Maûsolée
http://www.wikidata.org/entity/Q162875,oc,https://oc.wikipedia.org/wiki/Mausolèu
http://www.wikidata.org/entity/Q162875,pa,https://pa.wikipedia.org/wiki/ਦੇਹਰਾ
http://www.wikidata.org/entity/Q162875,pl,https://pl.wikipedia.org/wiki/Mauzoleum
http://www.wikidata.org/entity/Q162875,pnb,https://pnb.wikipedia.org/wiki/مزار
http://www.wikidata.org/entity/Q162875,pt,https://pt.wikipedia.org/wiki/Mausoléu
http://www.wikidata.org/entity/Q162875,ro,https://ro.wikipedia.org/wiki/Mausoleu
http://www.wikidata.org/entity/Q162875,ru,https://ru.wikipedia.org/wiki/Мавзолей
http://www.wikidata.org/entity/Q162875,sco,https://sco.wikipedia.org/wiki/Mausoleum
http://www.wikidata.org/entity/Q162875,sd,https://sd.wikipedia.org/wiki/مزار
http://www.wikidata.org/entity/Q162875,sh,https://sh.wikipedia.org/wiki/Mauzolej
http://www.wikidata.org/entity/Q162875,simple,https://simple.wikipedia.org/wiki/Mausoleum
http://www.wikidata.org/entity/Q162875,sk,https://sk.wikipedia.org/wiki/Mauzóleum
http://www.wikidata.org/entity/Q162875,sl,https://sl.wikipedia.org/wiki/Mavzolej
http://www.wikidata.org/entity/Q162875,sq,https://sq.wikipedia.org/wiki/Mauzoleu
http://www.wikidata.org/entity/Q162875,sr,https://sr.wikipedia.org/wiki/Маузолеј
http://www.wikidata.org/entity/Q162875,sv,https://sv.wikipedia.org/wiki/Mausoleum
http://www.wikidata.org/entity/Q162875,tg,https://tg.wikipedia.org/wiki/Мақбара
http://www.wikidata.org/entity/Q162875,tr,https://tr.wikipedia.org/wiki/Anıt_mezar
http://www.wikidata.org/entity/Q162875,uk,https://uk.wikipedia.org/wiki/Мавзолей
http://www.wikidata.org/entity/Q162875,ur,https://ur.wikipedia.org/wiki/مزار
http://www.wikidata.org/entity/Q162875,uz,https://uz.wikipedia.org/wiki/Mavzoley
http://www.wikidata.org/entity/Q162875,vi,https://vi.wikipedia.org/wiki/Lăng_mộ
http://www.wikidata.org/entity/Q162875,war,https://war.wikipedia.org/wiki/Mausoleo
http://www.wikidata.org/entity/Q162875,wuu,https://wuu.wikipedia.org/wiki/陵墓
http://www.wikidata.org/entity/Q162875,zh_yue,https://zh_yue.wikipedia.org/wiki/陵墓
http://www.wikidata.org/entity/Q162875,zh,https://zh.wikipedia.org/wiki/陵墓
http://www.wikidata.org/entity/Q257153,ar,https://ar.wikipedia.org/wiki/ضريح_صلاح_الدين_الأيوبي
http://www.wikidata.org/entity/Q257153,arz,https://arz.wikipedia.org/wiki/ضريح_صلاح_الدين
http://www.wikidata.org/entity/Q257153,bn,https://bn.wikipedia.org/wiki/সালাহুদ্দিনের_মাজার
http://www.wikidata.org/entity/Q257153,ca,https://ca.wikipedia.org/wiki/Tomba_de_Saladí
http://www.wikidata.org/entity/Q257153,en,https://en.wikipedia.org/wiki/Mausoleum_of_Saladin
http://www.wikidata.org/entity/Q257153,es,https://es.wikipedia.org/wiki/Tumba_de_Saladino
http://www.wikidata.org/entity/Q257153,eu,https://eu.wikipedia.org/wiki/Saladinen_hilobia
http://www.wikidata.org/entity/Q257153,fa,https://fa.wikipedia.org/wiki/مقبره_صلاح‌الدین
http://www.wikidata.org/entity/Q257153,fi,https://fi.wikipedia.org/wiki/Saladinin_mausoleumi
