item,name,type,category,subcategory,label,countryLabel,subclass_ofLabel,text_distribution,std_text,avg_text,len,entropy_text,gini_text,sum_over_texts,ref_distribution,std_ref,avg_ref,sum_over_ref,entropy_ref,gini_ref,h_adj_descr,h_nat_descr,h_adj_engtext,h_nat_engtext
http://www.wikidata.org/entity/Q109423,Max Looff,entity,books,non-fiction writer,cultural exclusive,0,0,"[679, 6157, 2129, 2347, 6580, 4667, 886, 5193]",2200.0964041377824,3579.75,8,-346819.8737243654,-141240273,28638,"[6, 1, 1, 1, 2]",1.9390719429665315,2.2,11,-17.509775004326936,-42,1,0,2.0,2.0
http://www.wikidata.org/entity/Q85476,Max von Gruber,entity,biology,biologist,cultural exclusive,0,0,"[195, 902, 7227, 5546, 170, 1739]",2750.6409808543817,2629.8333333333335,6,-191937.72501790326,-86892294,15779,"[3, 5, 13, 3, 3]",3.878143885933063,5.4,27,-73.98001931676141,-220,1,0,2.0,0.0
http://www.wikidata.org/entity/Q12706,Maxim Gorky,entity,politics,politician,cultural representative,0,0,"[7831, 22, 665, 2014, 1302, 8065, 8759, 2458, 375, 953, 52744, 277, 115548, 57649, 4634, 430, 1188, 2579, 37900, 243, 2046, 20032, 3955, 508, 1913, 24577, 1426, 8567, 55526, 3466, 15650, 2991, 7455, 14831, 8889, 28795, 5344, 1918, 3816, 236, 12895, 8088, 1345, 2541, 20862, 117278, 8442, 667, 86, 1074, 9976, 2344, 1040, 3632, 12463, 10919, 2870, 296, 372, 1792, 732, 2353, 329, 985, 7226, 2470, 255, 2378, 5329, 2715, 3600, 699, 684, 23586, 5284, 6596, 7757, 8383, 8692, 8789, 13556, 2379, 8144, 9234, 173446, 347, 6755, 2022, 768, 5319, 979, 1312, 7537, 2838, 8125, 8407, 5465, 2394, 12936, 1440, 2914, 9537, 1124, 31489, 3678, 20104, 341, 89, 138, 2844, 203, 267, 4376]",23568.21265061648,10494.761061946903,113,-17735065.320231073,-75212874273,1185908,"[6, 8, 2, 4, 3, 5, 129, 9, 1, 12, 2, 21, 3, 3, 4, 9, 2, 27, 5, 5, 18, 2, 3, 8, 5, 33, 4, 2, 6, 1, 2, 4, 1, 9, 6, 2, 24, 2, 1, 1, 3, 7, 2, 2, 7, 3, 1, 8, 1, 8, 16, 6, 4, 1, 4, 4, 8, 20, 1, 11, 2, 7, 16, 5, 5, 1, 11, 5, 8, 84, 23, 2, 13, 1, 6]",17.76613507647501,9.333333333333334,700,-3055.187724481274,-30205,1,0,5.0,8.0
http://www.wikidata.org/entity/Q430075,maxixe,entity,music,music genre,cultural representative,0,music of Brazil,"[353, 575, 3092, 1871, 952, 3179, 2077, 113, 399, 3341, 22986, 140, 760, 148]",5700.5415514310425,2856.1428571428573,14,-519438.3814091667,-569152163,39986,"[1, 4, 3, 5, 4, 3, 30]",9.402561526802478,7.142857142857143,50,-184.32613334701932,-975,1,0,2.0,1.0
http://www.wikidata.org/entity/Q1881229,MAXXI,entity,visual arts,art gallery,cultural exclusive,Italy,0,"[1595, 814, 1780, 1360, 3254, 2274, 16365, 232, 227, 376, 4710, 1193, 1495, 2573, 24088, 1856, 2196, 2499, 857, 2205, 945, 363]",5567.503988613133,3329.8636363636365,22,-940647.9135530944,-925872034,73257,"[12, 2, 12, 2, 4, 7, 3, 1, 2, 5, 5, 4, 15, 17, 3, 13, 11, 7, 2, 3]",4.852834223420372,6.5,130,-401.0757037577062,-1315,0,1,3.0,0.0
http://www.wikidata.org/entity/Q19526,Maya Angelou,entity,films,film director,cultural representative,0,0,"[5698, 360, 34128, 1238, 287, 2810, 761, 400, 3771, 275, 792, 887, 1740, 37335, 236, 5640, 79, 17727, 904, 1676, 12430, 174, 186, 30221, 42599, 466, 50165, 1297, 1384, 2530, 1624, 62418, 492, 214, 6953, 41956, 8335, 1291, 38240, 42818, 940, 584, 1697, 914, 4407, 184, 9569, 4404, 6895, 5265, 794, 119, 193, 2232, 800, 10776, 2260, 162, 465, 1755, 8800, 13587, 321, 2395, 358, 2986, 9939, 4482, 669, 2906, 880, 155, 3140, 9926, 574, 59, 4043, 7213, 450, 3407, 5670, 5270, 3126, 258, 2268, 71, 3807, 869, 2074, 2475, 728, 848, 4437, 3972, 81, 6414, 6115, 149, 89, 136, 399, 711, 134, 73, 5334]",11802.417871619637,6178.571428571428,105,-9167681.83274267,-18634540313,648750,"[8, 9, 18, 3, 3, 1, 3, 2, 2, 43, 1, 33, 6, 17, 1, 16, 1, 2, 16, 2, 149, 1, 14, 77, 8, 2, 154, 178, 10, 3, 2, 15, 40, 44, 23, 1, 2, 31, 3, 33, 4, 1, 11, 1, 3, 28, 33, 3, 3, 5, 44, 1, 25, 27, 3, 10, 2, 2, 1, 4, 6, 1, 11, 2, 2, 3, 1, 11, 14, 3, 7]",33.27672174772838,17.591549295774648,1249,-6918.170558263365,-100592,1,0,7.0,3.0
http://www.wikidata.org/entity/Q3402900,Maya textiles,concept,fashion,textile,cultural representative,0,clothing,"[13644, 13230, 15766, 543, 10240, 4566]",5405.324178272957,9664.833333333334,6,-785259.180745194,-735759196,57989,"[22, 22, 40, 13]",9.807522622966516,24.25,97,-457.19783135136976,-2736,0,0,3.0,1.0
http://www.wikidata.org/entity/Q6797024,Mayday Books,entity,books,bookstore,cultural exclusive,United States,0,"[1436]",0.0,1436.0,1,-15060.538288569902,-2062095,1436,"[2]",0.0,2.0,2,-2.0,-3,0,0,0.0,1.0
http://www.wikidata.org/entity/Q16843760,"Mayor of Lincoln, England",concept,politics,politician,cultural exclusive,United Kingdom,politician,"[3236]",0.0,3236.0,1,-37731.7467079034,-10471695,3236,"[40]",0.0,40.0,40,-212.8771237954945,-1599,0,0,0.0,1.0
http://www.wikidata.org/entity/Q543597,Mayoral Gallery,entity,visual arts,art gallery,cultural exclusive,Spain,0,"[1154, 708, 612, 858]",205.01951126661092,833.0,4,-32468.63486673816,-2943687,3332,"[9]",0.0,9.0,9,-28.52932501298081,-80,0,1,0.0,1.0
http://www.wikidata.org/entity/Q3352470,mazar,concept,history,monument,cultural exclusive,0,mausoleum,"[746, 1335, 8853, 10866, 228, 2943, 960, 9753, 2118, 601, 1380, 339, 2732, 224, 1328, 1897, 1239, 351]",3312.527900185321,2660.722222222222,18,-586460.9444806519,-324941108,47893,"[3, 1, 23, 1, 1, 1, 4, 23, 1, 4, 1, 1, 6, 1, 1, 1]",7.123629254109172,4.5625,73,-244.34851248511302,-1144,0,0,3.0,13.0
http://www.wikidata.org/entity/Q3303092,mazdaism,entity,philosophy and religion,religion,cultural exclusive,0,0,"[1817, 406, 4857, 3092, 3862, 1184, 674, 3619, 1990, 51630, 1140, 433, 512]",13308.9432155522,5785.846153846154,13,-1075837.8304654406,-2737851807,75216,"[10, 3, 18, 8, 6, 4, 12, 4, 2, 1]",5.015974481593781,6.8,68,-213.56214348997952,-713,0,0,2.0,0.0
http://www.wikidata.org/entity/Q73399344,MC,entity,music,musical profession,cultural agnostic,0,rapper,"[1199, 535, 2086, 9169, 794, 251, 580, 1594, 726, 137, 1715, 811, 1539, 746, 1424, 454, 508, 287]",1970.1028808443257,1364.1666666666667,18,-276115.3045142038,-103360608,24555,"[4, 3, 3, 14, 1, 2, 1, 2]",3.992179855667828,3.75,30,-74.81274391313339,-239,0,0,3.0,0.0
http://www.wikidata.org/entity/Q304509,MCA Inc.,entity,media,media company,cultural representative,United States,0,"[310, 2397, 6559, 13212, 401, 2353, 208, 5255, 14640, 746, 162, 168, 2883, 2302, 2464, 1294, 902, 1155, 358]",4102.006638199626,3040.4736842105262,19,-725638.6708527557,-495347834,57769,"[7, 4, 42, 12, 32, 1, 1, 2]",14.696406873790613,12.625,101,-459.148366219765,-3002,1,0,2.0,2.0
http://www.wikidata.org/entity/Q87990770,Means.tv,entity,media,streaming service,cultural agnostic,United States,0,"[2112, 1547, 1800]",231.07911103246775,1819.6666666666667,3,-59181.42984807738,-10093752,5459,"[13, 10, 13]",1.4142135623730951,12.0,36,-129.430713620542,-437,0,0,1.0,0.0
http://www.wikidata.org/entity/Q10990,meat,concept,food,food,cultural agnostic,0,food,"[25, 908, 2268, 68, 1254, 239, 2867, 583, 69477, 2252, 329, 91, 302, 386, 455, 604, 301, 20706, 1005, 4629, 2169, 30124, 49001, 2110, 8073, 3109, 26175, 162, 1187, 1352, 539, 12232, 361, 58, 760, 6017, 10641, 323, 2690, 714, 36495, 26608, 75106, 10142, 62013, 1462, 2751, 299, 28341, 862, 7008, 695, 41320, 73, 55, 375, 233, 63227, 827, 406, 137, 253, 12221, 208, 2722, 4403, 244, 2077, 1579, 1591, 566, 16219, 131, 898, 298, 210, 38276, 280, 12216, 874, 515, 2359, 65, 131, 2845, 5804, 1611, 115, 97, 226, 1933, 1115, 145, 1134, 256, 8273, 3064, 3191, 966, 463, 734, 409, 10036, 3880, 1900, 12579, 1530, 121, 577, 1041, 1776, 11085, 462, 3350, 1068, 5, 68, 2000, 1745, 788, 20475, 2526, 169, 18234, 135, 83, 234, 3555, 43397, 780, 304, 1135, 71, 458, 5022, 4286, 3909, 21977, 3442, 1275, 1105, 10820, 234, 2476, 2776, 1978, 6509, 881, 126, 1411, 826, 845, 2829, 1010, 274, 18867, 1123, 3522, 1350, 2176, 19300, 565, 103, 486, 708, 127, 846, 138, 139, 231, 4114, 816]",12879.630190018344,5987.71511627907,172,-14763934.87902883,-34698868256,1029887,"[2, 2, 1, 3, 5, 1, 70, 1, 1, 1, 1, 20, 2, 5, 1, 187, 1, 29, 49, 1, 1, 13, 4, 11, 19, 3, 2, 173, 20, 91, 1, 72, 3, 4, 141, 1, 2, 1, 4, 1, 67, 1, 1, 19, 1, 1, 1, 1, 2, 2, 56, 1, 1, 1, 61, 5, 2, 3, 1, 1, 3, 2, 7, 1, 1, 28, 34, 1, 14, 1, 1, 2, 4, 10, 2, 32, 7, 23, 4, 2, 4, 34, 1, 1, 32, 1, 1, 1, 7, 63, 1, 1, 1, 12, 42, 1, 4, 2, 36, 3, 15, 24, 1, 6, 1, 2, 2, 11, 1, 4, 2, 38, 1, 1, 1, 1, 1, 23, 1]",30.49476206468618,14.630252100840336,1741,-9666.787560199069,-136132,0,0,6.0,5.0
http://www.wikidata.org/entity/Q5753009,Meat of Ávila,entity,food,food,cultural exclusive,Spain,veal,"[3525, 1047, 993]",1181.0740874305895,1855.0,3,-61926.02382043389,-14507882,5565,"[1, 1]",0.0,1.0,2,-0.0,-1,0,1,0.0,0.0
http://www.wikidata.org/entity/Q1916382,media conglomerate,concept,media,media company,cultural agnostic,0,holding company,"[2066, 2391, 1170, 2689, 6521, 25331, 974, 12007, 516, 355, 1317, 6613, 1308, 1515, 4648, 8435, 2573, 388, 1212, 492, 922, 882, 1119, 1055, 1315, 1865, 354]",5121.089809748134,3334.5555555555557,27,-1144955.1441191174,-1008310182,90033,"[2, 4, 2, 1, 31, 31, 2, 18, 1, 36, 3, 11, 2, 1, 1, 2, 1, 3, 2, 1, 3]",11.013494093801247,7.523809523809524,158,-640.6545316333718,-3735,0,0,3.0,3.0
http://www.wikidata.org/entity/Q6806015,mediagua,concept,architecture,building,cultural exclusive,0,building,"[2193, 4162]",984.5,3177.5,2,-74379.40830340364,-22131492,6355,"[5, 9]",2.0,7.0,14,-40.13896548741762,-105,0,1,0.0,1.0
http://www.wikidata.org/entity/Q746879,Medical Research Council,entity,politics,government agency,cultural exclusive,United Kingdom,0,"[10836, 1740, 13259, 1017, 286, 431, 1877, 562, 2298, 3182, 8115, 888]",4266.946633881058,3707.5833333333335,12,-564126.1015123045,-383436092,44491,"[17, 1, 24, 1, 2, 2, 22, 4]",9.413255281782174,9.125,73,-289.63346392858404,-1374,0,0,1.0,2.0
http://www.wikidata.org/entity/Q266750,medicine man,concept,philosophy and religion,religious leader,cultural representative,0,healer,"[5007, 1121, 391, 2331, 570, 929, 2382, 601, 4166, 8552, 5892, 6331, 503, 2989, 130]",2537.9385072666096,2793.0,15,-504461.82190126623,-213629712,41895,"[10, 8, 1, 3, 5, 8, 7, 16, 4, 8, 2]",4.053363056292355,6.545454545454546,72,-215.23529337987713,-651,0,0,2.0,0.0
http://www.wikidata.org/entity/Q1060893,medicine wheel,concept,history,monument,cultural exclusive,United States,symbol,"[1021, 5552, 4506, 9483, 5661, 5175, 1357, 3314, 157, 11595, 536]",3515.217087685158,4396.090909090909,11,-609087.2743315104,-348506030,48357,"[2, 5, 6, 16, 9, 8, 12]",4.2999762695121175,8.285714285714286,58,-188.66829050039843,-609,1,0,3.0,0.0
http://www.wikidata.org/entity/Q3624153,medieval art,entity,visual arts,art movement,cultural representative,0,Western art,"[4245, 4530, 2085, 1544, 50156, 5579, 14231, 55923, 14544, 2255, 939, 15247, 524, 2328, 319, 15951, 10611, 2387, 1715, 14563, 3685, 543, 4406, 13549, 3352, 4588, 7134, 779, 8390, 5733, 9432, 51331, 732, 51842, 6565, 2174, 6595, 358, 51806, 10570]",16049.577217173042,11581.0,40,-6724458.601899237,-15668339593,463240,"[3, 40, 2, 54, 10, 2, 2, 1, 2, 12, 1, 9, 8, 2, 2, 1, 6, 6, 3, 10, 41, 41, 1, 42, 37]",16.79075936341177,13.52,338,-1596.7041815083467,-11617,0,0,10.0,9.0
http://www.wikidata.org/entity/Q3293439,Medieval football,entity,sports,sport,cultural exclusive,0,football codes,"[13581, 6050, 32742, 6823, 34584, 29646, 1079, 1481, 141]",13541.688787218402,14014.111111111111,9,-1829789.0326156137,-3417953808,126127,"[3, 56, 16, 12, 42, 2, 6, 3]",19.06567596493762,17.5,140,-685.7283074092414,-5357,0,0,10.0,8.0
http://www.wikidata.org/entity/Q192292,medieval philosophy,concept,philosophy and religion,philosophy,cultural representative,0,philosophy,"[8352, 21736, 1872, 7273, 1073, 838, 1097, 5726, 4357, 9080, 14146, 57812, 24228, 22139, 26985, 13000, 11482, 11999, 20574, 24915, 38784, 409, 4105, 21868, 2602, 1398, 893, 7089, 21517, 2273, 2235, 1247, 59761, 656, 16972, 7043, 20759, 5673, 19315, 6069, 14566, 11988, 23952, 3223, 34822, 6324, 11397, 18343, 7591, 34254, 2749, 5650, 11876, 31183, 6657, 1406, 10963, 2059, 2202, 3784, 2180]",12957.162324476058,12729.852459016394,61,-11093440.951552998,-20126169146,776521,"[10, 11, 1, 6, 5, 4, 5, 16, 17, 18, 30, 14, 16, 1, 2, 8, 15, 5, 63, 1, 64, 7, 20, 8, 21, 4, 57, 10, 27, 23, 1, 39, 8, 10, 1, 8, 1, 1, 7, 6, 1]",15.900531084108245,13.951219512195122,572,-2598.7967628781475,-18345,0,0,5.0,4.0
http://www.wikidata.org/entity/Q2247727,medieval theatre,entity,performing arts,theatrical genre,cultural exclusive,0,theatre,"[18404, 2747, 7940, 2513, 12492, 9566, 16592, 2333, 381, 6074, 6112, 10302, 1115, 14407, 12421, 2966, 1051, 1751, 1428, 17148]",5937.934870601058,7387.15,20,-1971406.7881249648,-1796581112,147743,"[14, 4, 7, 2, 1, 12, 28, 2, 13, 12, 2, 3, 4, 19]",7.654863733307746,8.785714285714286,123,-449.1707177915561,-1900,0,0,6.0,3.0
http://www.wikidata.org/entity/Q1128906,medina quarter,concept,geography,neighborhood,cultural exclusive,0,neighborhood,"[1385, 1658, 566, 1722, 826, 1225, 1163, 1440, 4949, 1567, 1482, 1525, 3428, 7528, 1162, 1348, 759, 1866, 5945, 1187, 1045, 4629, 435, 1344, 1681, 1438, 1275, 947, 5645, 402, 1171, 243, 524]",1748.3079627978502,1924.5454545454545,33,-722411.0083568176,-223095045,63510,"[2, 4, 17, 3, 2, 2, 8, 26, 15, 17, 2, 14, 1, 2, 2, 1]",7.581845092060375,7.375,118,-421.8463846192776,-1789,0,0,3.0,4.0
http://www.wikidata.org/entity/Q72499,Mediterranean Basin,entity,geography,geographic location,cultural agnostic,Spain,0,"[3118, 16604, 281, 6234, 1908, 2943, 2911, 6168, 643, 6212, 6323, 3617, 2375, 94269, 40454, 15249, 3347, 6332, 355, 1462, 3075, 921, 932, 13542, 1652, 11537, 534, 1524, 709, 1449, 1981, 3087, 3317, 100, 2216, 2023, 922, 369, 297, 1355, 2091, 5700, 6244, 405, 6566, 710, 1454, 1688, 11197, 544, 1029, 589, 1123, 1018, 335, 3670, 1861, 397, 507, 1813, 4236, 348, 1440, 111, 224, 4304]",12496.056460520203,5029.560606060606,66,-4614244.656103285,-11975561858,331951,"[10, 5, 3, 1, 15, 2, 13, 45, 11, 6, 1, 2, 9, 1, 2, 2, 1, 1, 6, 10, 7, 9, 1, 1, 2, 2, 1, 1, 4, 1, 1, 1, 2]",8.056731809883088,5.424242424242424,179,-604.4289867731738,-3112,0,0,5.0,7.0
http://www.wikidata.org/entity/Q24865,medium-length film,concept,films,film,cultural agnostic,0,film,"[576, 3192, 1570, 433, 1867, 1111, 717, 478, 1791]",852.5880136312346,1303.888888888889,9,-124836.78387936272,-21843292,11735,"[3, 12, 6, 1, 10, 1, 4, 7]",3.774917217635375,5.5,44,-124.15497791842112,-355,0,0,2.0,0.0
http://www.wikidata.org/entity/Q221679,Meet the Robinsons,entity,comics and anime,animated film,cultural representative,0,0,"[1819, 1339, 608, 690, 1649, 139, 682, 1249, 1009, 6934, 194, 12995, 15802, 15363, 387, 1723, 3499, 590, 9306, 56, 126, 1389, 356, 5938, 391, 2040, 9968, 2026, 18755, 4588, 758, 396, 266, 973, 8297, 1359, 5234, 294, 4489, 3947, 2811, 256, 1193, 12187, 905, 1059, 2553, 766, 3222, 4898, 7820, 120, 191, 133, 1009]",4471.751031819472,3395.3818181818183,55,-2375035.0103068277,-1733884623,186746,"[1, 10, 1, 2, 7, 1, 1, 12, 20, 1, 1, 4, 1, 1, 4, 3, 1, 3, 4, 1, 2, 1, 4, 5, 5, 6, 8, 10, 5, 16, 1, 7, 3, 6, 8, 5, 4]",4.341183352488922,4.72972972972973,175,-482.9224171258463,-1524,0,0,3.0,2.0
http://www.wikidata.org/entity/Q18215934,mega journal,concept,media,magazine,cultural agnostic,0,magazine,"[2701, 608, 2685]",982.9001305660034,1998.0,3,-66996.23621343581,-14874289,5994,"[6, 5, 30]",11.556623882239812,13.666666666666666,41,-174.32613334701932,-960,0,0,0.0,0.0
http://www.wikidata.org/entity/Q477213,Megaforce Records,entity,music,record label,cultural representative,United States,0,"[1123, 826, 1082, 3741, 1139, 1315, 284, 434, 4121, 811, 1592, 1221, 1877, 527, 2051, 882, 1054, 586, 2654, 489, 1054, 2160]",991.3907263607268,1410.1363636363635,22,-334185.5387607498,-65369482,31023,"[5, 2, 1, 10, 4, 2, 2, 12, 1, 2, 2, 2, 4, 1]",3.267027607436935,3.5714285714285716,50,-115.8484714319643,-327,0,0,1.0,0.0
http://www.wikidata.org/entity/Q6809912,Mei-Chu Tournament,concept,sports,recurring sporting event,cultural exclusive,0,multi-sport event,"[1384, 5607]",2111.5,3495.5,2,-84265.57134554186,-33353904,6991,"[2, 19]",8.5,10.5,21,-82.71062275542812,-364,0,0,0.0,0.0
http://www.wikidata.org/entity/Q6810567,Mekhela chador,concept,fashion,clothing,cultural exclusive,0,clothing,"[2425, 2827, 2933, 3867, 233, 2728, 2674]",1027.15177822472,2526.714285714286,7,-202955.3003780366,-52075280,17687,"[4, 7, 8, 10, 2, 7, 7, 8]",2.341874249399399,6.625,53,-150.1737343120833,-394,0,0,0.0,0.0
http://www.wikidata.org/entity/Q951187,Mekitsa,concept,food,food,cultural exclusive,Bulgaria,food,"[548, 351, 989, 2302, 2008, 1604, 1831, 533, 1268, 1075, 841, 1877, 2154, 461, 1822]",649.612547771533,1310.9333333333334,15,-207429.68471521777,-32108139,19664,"[2, 1, 1, 4, 3, 3, 1, 2, 2, 1, 3, 6, 3, 4]",1.3997084244475304,2.5714285714285716,36,-56.529325012980806,-119,0,0,5.0,2.0
http://www.wikidata.org/entity/Q119144225,melhfa,entity,fashion,clothing,cultural exclusive,0,0,"[3350, 2498, 3192]",370.0606556888869,3013.3333333333335,3,-104577.80014869728,-27651367,9040,"[2, 11, 8]",3.7416573867739418,7.0,21,-64.05374780501026,-188,0,0,0.0,1.0
http://www.wikidata.org/entity/Q253918,melodic death metal,entity,music,music genre,cultural representative,0,death metal,"[8569, 935, 1195, 2055, 1075, 1050, 661, 4229, 503, 766, 4039, 2925, 10346, 2480, 4973, 952, 3366, 6661, 5144, 1243, 1744, 2400, 8890, 1537, 2743, 1093, 640, 276, 2231, 1377, 1981, 2450, 1231, 5987, 529, 1262, 1308, 6748, 9174, 4243, 1710, 1331, 3352, 577, 1361, 6035, 254, 1826, 1439, 6233, 701, 3425, 533]",2538.9516114244593,2826.188679245283,53,-1793399.314221442,-764981739,149788,"[26, 3, 8, 28, 1, 2, 46, 21, 2, 23, 9, 2, 1, 3, 1, 11, 37, 18, 2, 3, 1, 2]",12.994913181512269,11.363636363636363,250,-1089.8379712142835,-6555,0,0,5.0,1.0
http://www.wikidata.org/entity/Q1919632,melodrama,concept,films,film,cultural agnostic,0,film,"[16333, 39510, 12723, 5950]",12618.693018692546,18629.0,4,-1079988.620019175,-2025084217,74516,"[55, 7, 6]",22.866763848189994,22.666666666666668,68,-353.1360437025864,-3109,0,0,6.0,3.0
http://www.wikidata.org/entity/Q919794,Meltdown,entity,music,music festival,cultural exclusive,United Kingdom,0,"[977, 948, 694, 1302, 195]",368.72938586448464,823.2,5,-40583.41425008081,-4068097,4116,"[3, 2]",0.5,2.5,5,-6.754887502163468,-12,0,0,0.0,0.0
http://www.wikidata.org/entity/Q65043021,"Members of the Australian House of Representatives, 2019–2022",entity,politics,politician,cultural exclusive,Australia,0,"[339]",0.0,339.0,1,-2849.3429560032205,-114920,339,"[3]",0.0,3.0,3,-4.754887502163468,-8,0,0,0.0,1.0
http://www.wikidata.org/entity/Q112483026,"Members of the Australian House of Representatives, 2022–2025",entity,politics,politician,cultural exclusive,Australia,0,"[671]",0.0,671.0,1,-6300.803369610323,-450240,671,"[4]",0.0,4.0,4,-8.0,-15,0,0,1.0,1.0
http://www.wikidata.org/entity/Q5003624,memorial,concept,history,monument,cultural agnostic,0,memory space,"[406, 2151, 1410, 980, 1234, 522, 4325, 1778, 1864, 224, 718, 1508, 3618, 844, 1550, 241, 322, 1485, 137, 1388, 784, 791, 313, 1501, 4770, 674, 436, 625, 1105, 5440, 319]",1339.1459840888715,1402.032258064516,31,-477638.05260738666,-116529198,43463,"[2, 1, 1, 1, 2, 3, 1, 3, 2, 3, 1]",0.8331955809010618,1.818181818181818,20,-20.264662506490403,-43,0,0,0.0,0.0
http://www.wikidata.org/entity/Q6815560,memorial gate or arch,concept,history,monument,cultural agnostic,0,monument,"[4330]",0.0,4330.0,1,-52307.055170629,-18748899,4330,"[1]",0.0,1.0,1,-0.0,0,0,0,3.0,12.0
http://www.wikidata.org/entity/Q105725005,memorial museum,concept,history,museum,cultural agnostic,0,museum,"[2825]",0.0,2825.0,1,-32385.899304936505,-7980624,2825,"[3]",0.0,3.0,3,-4.754887502163468,-8,0,0,0.0,1.0
http://www.wikidata.org/entity/Q347676,Memorial of the Victims of Communism and of the Resistance,entity,history,museum,cultural exclusive,Romania,0,"[4222, 19021, 1142, 896, 13889, 7269, 1294, 827, 12708, 783, 435, 1390]",6151.202335045293,5323.0,12,-846502.2102492024,-794059429,63876,"[3, 16, 3, 2, 4, 3, 2, 3, 2, 1, 3]",3.9270201939009417,3.8181818181818183,42,-101.77443751081735,-329,0,1,0.0,1.0
http://www.wikidata.org/entity/Q564403,Memories,entity,comics and anime,animated film,cultural representative,0,0,"[598, 240, 10798, 11194, 6088, 708, 10480, 7444, 2903, 8943, 471, 2964, 526, 18426, 1393, 1834]",5219.95799641865,5313.125,16,-1111025.454027053,-887636139,85010,"[4, 1, 15, 15, 4, 1, 16, 1, 4, 1, 1, 51, 1, 14]",13.006474055136495,9.214285714285714,129,-547.8033792176083,-3556,1,0,2.0,1.0
http://www.wikidata.org/entity/Q588394,memory laws,entity,politics,law,cultural exclusive,0,0,"[1799, 15241, 19599, 680]",8245.161349997948,9329.75,4,-517087.03456646344,-620107682,37319,"[3, 52, 31, 1]",21.111312133545844,21.75,87,-454.75783846749334,-3674,0,0,8.0,16.0
http://www.wikidata.org/entity/Q2396513,Menaion,concept,books,book,cultural exclusive,0,book,"[1151, 3374, 1094, 1735, 3270, 753, 394, 4448, 3596, 1609, 803, 2215, 2254, 8601, 319, 368, 175]",2052.2878481744965,2127.0,17,-420234.67071668315,-148512244,36159,"[4, 2, 1, 2, 2, 1, 2, 1]",0.927024810886958,1.875,15,-16.0,-34,0,0,1.0,0.0
http://www.wikidata.org/entity/Q218526,menhaden,concept,biology,fish,cultural agnostic,0,fish,"[4552, 15938, 349, 788, 5990]",5636.020851629277,5523.4,5,-363509.36416947487,-311363392,27617,"[7, 24, 3, 1]",9.065732182234372,8.75,35,-134.44547197387442,-634,0,0,1.0,1.0
http://www.wikidata.org/entity/Q6818708,Mercy,concept,food,drink,cultural agnostic,0,drink,"[129]",0.0,129.0,1,-904.4483159495998,-16640,129,"[1]",0.0,1.0,1,-0.0,0,0,0,0.0,0.0
http://www.wikidata.org/entity/Q14105,Meredith L. Patterson,entity,literature,writer,cultural representative,0,0,"[164, 510, 6644, 233, 352, 647]",2339.6147831071107,1425.0,6,-101009.70021591133,-45026533,8550,"[2, 36, 1, 5]",14.508618128546908,11.0,44,-199.72694052636004,-1325,1,0,1.0,0.0
http://www.wikidata.org/entity/Q282131,merengue,concept,performing arts,dance,cultural representative,0,dance,"[947, 10137, 2289, 198, 3024, 1819, 8087, 26410, 924, 27227, 2652, 972, 200, 3131, 297, 1214, 2170, 1297, 75, 1526, 3607, 1803, 1078, 60, 1380, 2536, 758, 74, 591, 2514, 10333, 1296, 355, 214, 2960, 694]",6174.420789236973,3468.027777777778,36,-1630261.567404607,-1805424794,124849,"[2, 1, 2, 2, 20, 1, 2, 1, 1, 2, 7, 1, 1, 1, 2]",4.753478258660237,3.066666666666667,46,-118.09004635215048,-479,1,0,9.0,1.0
http://www.wikidata.org/entity/Q4413211,Merengue,concept,performing arts,dance,cultural representative,Dominican Republic,dance,"[306, 4603, 2790, 277, 2299, 3437, 501]",1587.134151962754,2030.428571428571,7,-163259.66695201377,-46491444,14213,"[9, 3, 1, 2]",3.112474899497183,3.75,15,-35.284212515144276,-94,1,0,4.0,0.0
http://www.wikidata.org/entity/Q239951,Meretz,entity,politics,political party,cultural exclusive,Israel,0,"[977, 15407, 411, 687, 3130, 1581, 4878, 17077, 762, 12615, 1127, 4071, 30195, 949, 3794, 983, 154, 6961, 1317, 1706, 1787, 7287, 2246, 12984, 639, 669, 1186, 783, 591, 234]",6661.3873176355355,4572.933333333333,30,-1816434.1014695538,-1958574007,137188,"[1, 3, 9, 1, 10, 1, 9, 1, 21, 74, 14, 16, 5, 2, 5, 1, 5, 21, 14, 11, 1, 2]",15.29226293866032,10.318181818181818,227,-986.4983063361826,-7486,1,0,3.0,1.0
http://www.wikidata.org/entity/Q3111491,Meridional Gothic,entity,architecture,architectural style,cultural exclusive,France,Gothic architecture,"[9809, 9684, 19095, 13094, 387, 7491]",5643.591960996314,9926.666666666666,6,-808668.6806047013,-782333047,59560,"[66, 2, 9, 6, 2]",24.641428530018302,17.0,85,-446.96911189496564,-4480,0,1,1.0,1.0
